source_path,source_type,topic_family,sha256,size_bytes,canonical_target_paths,unique_information,duplicate_or_overlap,final_source_action,verification_status,notes
a) Service Explanations/AWS CodeStar.md,study-note,AWS CodeStar,a4f0e5dc6f9614158dc3f82122d6e8d577ac6771da95b6a25adf18f68b107941,5610,10-monitoring-management-and-deployment/aws-codestar/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Compliance Programs.md,study-note,AWS Compliance Programs,34c34ea0d684a645959547bb67e3f79ff15723ea6369ba2c5f41588b753d483b,7050,09-security-and-compliance/aws-compliance-programs/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Config.md,study-note,AWS Config,a3c11df9e0bbd47b45ac52337528075f394418a76edc2ac62a72859a8c836ea8,6394,10-monitoring-management-and-deployment/aws-config/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Control Tower.md,study-note,AWS Control Tower,e312b06e7efc352a18f094f6c9b58937a304aa92baf2b0b0acbc2d9ba30b5c08,12414,03-identity-governance-and-organizations/aws-control-tower/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Cost Allocation Tags.md,study-note,AWS Cost Allocation Tags,c41f2a0d425ab836c4473174f6aefe72f3506be358422815554e053ae559257b,6074,12-billing-pricing-and-support/aws-cost-allocation-tags/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Cost and Usage Reports (CUR).md,study-note,AWS Cost and Usage Reports (CUR,9edb9525c710bc0d322468879e35f8741760e2b918d03837128e3333539daf20,4224,12-billing-pricing-and-support/aws-cost-and-usage-reports/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Cost Explorer.md,study-note,AWS Cost Explorer,f7a333a44b6cb62a3ccdbfafe7ff8245fa8c3d097ac8bb8cfac96348782f381c,5512,12-billing-pricing-and-support/aws-cost-explorer/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Customer Managed Policies.md,study-note,AWS Customer Managed Policies,b70dd16b351784139bf0191a1639eceee566ba1e49ba21541f5fbc5ac6cbbed0,6252,03-identity-governance-and-organizations/aws-iam/05-customer-managed-policies.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",duplicate-family,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Database Migration Service (AWS DMS) .md,study-note,AWS Database Migration Service (AWS DMS,830845f77ccb6faf53b0ba5778fab6dbb80418022ae3d5097bd5fe460096060d,5641,11-migration-and-hybrid-cloud/aws-database-migration-service/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS DataSync.md,study-note,AWS DataSync,c3691fca2899dfe3f542dbfa13514c914cf02cc782b2060268f9a211fc101368,5910,11-migration-and-hybrid-cloud/aws-datasync/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Direct Connect .md,study-note,AWS Direct Connect,2ff13f51dc594cd54e54e1a2746f9041777ce0577a971901581f373fc7122a3f,5488,07-networking-and-content-delivery/aws-direct-connect/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Directory Service.md,study-note,AWS Directory Service,3b006d9d5512dfe219d3908b301e467a076869f27569eb13b1cfd731a7eec29b,8436,03-identity-governance-and-organizations/aws-directory-service/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Elastic Beanstalk  (Claude version).md,study-note,AWS Elastic Beanstalk,cf4c0bdad0e2b5922f8e20b0f11917293363e4c8710e91052e94e667057ec9f3,5498,04-compute/aws-elastic-beanstalk/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",duplicate-family,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Elastic Beanstalk.md,study-note,AWS Elastic Beanstalk,190249b3a874469038bc9498540d1c8d702f4fa11fad86e37948038ae9f4b9b0,10797,04-compute/aws-elastic-beanstalk/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",duplicate-family,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Fargate v1.md,study-note,AWS Fargate,13e5371412c16427f826731438ffa1a85ddd7f2643306eae090df506ebe4ea2f,6176,04-compute/aws-fargate/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",duplicate-family,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Fargate V2.md,study-note,AWS Fargate,bad5e13c598bfbd6e48d43fa00f43cafdd1bf472d5d34ebbd2abedff7688383d,4041,04-compute/aws-fargate/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",duplicate-family,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Global Accelerator Static IPs.md,study-note,AWS Global Accelerator Static IPs,9ece5ac359562a9fd28560594d3a9acc8f08e2f3cd1b6bef96f597854b55f582,7482,07-networking-and-content-delivery/aws-global-accelerator/02-static-ip-addresses.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Global Accelerator.md,study-note,AWS Global Accelerator,60e3ec7b0e0120da00b6ae3698a8b96266c580c5f5ad314d94e7c07e3f8f012f,5425,07-networking-and-content-delivery/aws-global-accelerator/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Glue .md,study-note,AWS Glue,53f194a3637be6edfc0b4c2d913fdc3578c41f708e027154872d375f40ef64da,10477,14-ai-ml-analytics-and-other-services/analytics/aws-glue/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS IAM (Identity and Access Management).md,study-note,AWS IAM (Identity and Access Management,bdec17759a6fe0039a3ae50ed924aa993d2c324ad375c83953d59c5c9c1ad8f9,6211,03-identity-governance-and-organizations/aws-iam/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS IAM (ReadOnlyAccess).md,study-note,AWS IAM (ReadOnlyAccess,d3eda21b7da4faf6d23fb06962546de3f2941e843a58f14c93fe2e199e44ddca,5328,03-identity-governance-and-organizations/aws-iam/07-read-only-access-policy.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS IAM Access Analyzer .md,study-note,AWS IAM Access Analyzer,92ae1b06fae54e82ec44b2f52e9a8c9b10f02cf4f1e6850035a0c721b7e17c90,7817,03-identity-governance-and-organizations/aws-iam/09-access-analyzer.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS IAM Group .md,study-note,AWS IAM Group,3edc00a155259f97e2f296b98742264a5e09cb802228e0da1c382f35e4902240,5270,03-identity-governance-and-organizations/aws-iam/03-groups.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS IAM Identity Center.md,study-note,AWS IAM Identity Center,b021adea92dac3563c6bfb21cc49c5b310bbcf30d39cfde9d7885363b4fc863a,6096,03-identity-governance-and-organizations/aws-iam-identity-center/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS IAM Role .md,study-note,AWS IAM Role,7a35ede13c6bd8f63bed51923ac52d8df281abf28132551e9313a000b7302ea6,4771,03-identity-governance-and-organizations/aws-iam/04-roles.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS IAM User .md,study-note,AWS IAM User,c52349df7300a0e09baed9480f23c282632c0bfcdce7b2f46881b52f9f2199e9,4946,03-identity-governance-and-organizations/aws-iam/02-users.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS IoT Greengrass.md,study-note,AWS IoT Greengrass,e21853dc09fb4de529ae0b563bb8ffe7801cffebee4edf0e575fb17137b25821,7429,14-ai-ml-analytics-and-other-services/internet-of-things/aws-iot-greengrass/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS IoT.md,study-note,AWS IoT,0f71b18a12f55280a1b3061311e46d788d261f6c0750f7b0eba94c6670ef0b4e,6842,14-ai-ml-analytics-and-other-services/internet-of-things/aws-iot/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS KMS (AWS Key Management Service).md,study-note,AWS KMS (AWS Key Management Service,10c3fcea7f889f7d1379475bb550cbe3a8df77a362743cecf832ac8c7ced1920,6531,09-security-and-compliance/aws-kms/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",duplicate-family,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS KMS (Key Management Service) Claude version .md,study-note,AWS KMS (Key Management Service,689355c4c0c8c813d845dadccdcb20be28726d902bb6a4693ff2b848bc58c446,7611,09-security-and-compliance/aws-kms/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",duplicate-family,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS KMS (Key Management Service).md,study-note,AWS KMS (Key Management Service,2732d6eec15100c68ccfba54164fbdd01b6725188cee3582be82901e5996ceda,8470,09-security-and-compliance/aws-kms/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",duplicate-family,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Knowledge Center.md,study-note,AWS Knowledge Center,9fe3fe8c886471244cec01855ff3e220da56d56a7ea45e3b58bc097fbd808caa,6866,12-billing-pricing-and-support/aws-repost/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Lambda.md,study-note,AWS Lambda,b241407aac4318feaf3db3b86c53eb1411cc4ba7939feb5ff65aafbc564896a2,5731,04-compute/aws-lambda/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Local Zones.md,study-note,AWS Local Zones,0266ab7658606e35a63ea74556da17aff98774b6950a883d3835ddcae313c28c,6971,02-global-infrastructure/aws-local-zones/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Managed Services (AMS).md,study-note,AWS Managed Services (AMS,f652e465d4aea4dd3556829f42fff2dd320a90e2adb2212d5b3ab5707d30d191,8700,12-billing-pricing-and-support/customer-enablement/aws-managed-services/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Migration Hub.md,study-note,AWS Migration Hub,5509ac9ff22436ec741a90d7f8f79874fef88821c6f5204346d947d9fd14da36,7613,11-migration-and-hybrid-cloud/aws-migration-hub/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Organizations .md,study-note,AWS Organizations,7679170dfd00e666e01a3bceb12339a074dd72f64be86147853644516dd7887d,9628,03-identity-governance-and-organizations/aws-organizations/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Outposts.md,study-note,AWS Outposts,534539bfdba5e85fba15c5ffe7f1ba5dc42dc3d5ab79791250fe40b4b92d80d6,9006,11-migration-and-hybrid-cloud/aws-outposts/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Partner Network (APN).md,study-note,AWS Partner Network (APN,928b18f1d5641634ff353be42cbb39481dd23e64b21c4a17a9476f04a13e82ab,5603,12-billing-pricing-and-support/customer-enablement/aws-partner-network/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Personal Health Dashboard (AWS Health).md,study-note,AWS Personal Health Dashboard (AWS Health,7d773cb5719406ee277cb8951907d9c9b0b9e076c8cac80badd601fe55a2df7e,3385,12-billing-pricing-and-support/aws-health-dashboard/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Pricing Calculator .md,study-note,AWS Pricing Calculator,118920e3eda77eac2ad530525ebd4225adacdbdbd85171fd99a36eed94af988d,5451,12-billing-pricing-and-support/aws-pricing-calculator/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Professional Services Consulting Engagement Team.md,study-note,AWS Professional Services Consulting Engagement Team,ea7784d09e85ce694ce1d9633dda87699f3e36ec4e9897d5447460030c326b70,5419,12-billing-pricing-and-support/customer-enablement/aws-professional-services/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS rePost.md,study-note,AWS rePost,03a1fe300230dfed95edbaf390f59ca92464a1d3ff75c5a386e9f66c276a6564,7013,12-billing-pricing-and-support/aws-repost/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Resource Access Manager (AWS RAM).md,study-note,AWS Resource Access Manager (AWS RAM,4dac8dfb5a4cb78addc80de227407d3a09c18f1cace3b738f1d00bf461eb7eea,5150,03-identity-governance-and-organizations/aws-resource-access-manager/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Schema Conversion Tool (AWS SCT).md,study-note,AWS Schema Conversion Tool (AWS SCT,8c9da724267732cf9a9eef15e2c88f4ff4ef22544eddae5dbed78b2547861636,6486,11-migration-and-hybrid-cloud/aws-schema-conversion-tool/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Secrets Manager.md,study-note,AWS Secrets Manager,83aa8c7677a27bf76d439cf5a7135b49b003f9008561acfba171795de7ebe176,6981,09-security-and-compliance/aws-secrets-manager/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Security and Compliance Center.md,study-note,AWS Security and Compliance Center,7b6c5a6a0af2c197d7fc75d44086f122b5462d9e2cc60f7fd761ea4bfd3f08ae,6273,09-security-and-compliance/security-and-compliance-overview/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Security Hub.md,study-note,AWS Security Hub,9c66a7ccd10337e2c413cf2aca16348328161d71dd449f7caf126c6d3cda554a,12778,09-security-and-compliance/aws-security-hub/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Service Catalog.md,study-note,AWS Service Catalog,dfd1534c67d626c0e3ee12afd66ec5dd26728fd82104f90803c7799eba972ace,8656,03-identity-governance-and-organizations/aws-service-catalog/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Service Quotas V2 .md,study-note,AWS Service Quotas,0d84024d34e27ba288322679c02fbda961adde54ce4294e9235b6a32409d0d3f,8830,10-monitoring-management-and-deployment/service-quotas/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",duplicate-family,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Service Quotas.md,study-note,AWS Service Quotas,6910b2719708ae07f76f5227a31ae296b29efb40d845b950ed5df42a0ee2b5e9,5825,10-monitoring-management-and-deployment/service-quotas/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",duplicate-family,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Shield.md,study-note,AWS Shield,082e247c79336b97b5296c5bc05667f694dd168b1456a5f2b5923eb29f5ed481,6132,09-security-and-compliance/aws-shield/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Snowball Edge.md,study-note,AWS Snowball Edge,e400cf4f0ba2aa8723e21b9e16bb9ea275e7d730244177f45e13582fc34ca691,6695,11-migration-and-hybrid-cloud/aws-snowball-edge/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Support Center.md,study-note,AWS Support Center,8b178ae8e75017596f4785556081c39c304592f789c2646d124dac336e0a73ef,11040,12-billing-pricing-and-support/aws-support/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Support Plans.md,study-note,AWS Support Plans,f95beefe70f8706401341f86d29392622a4fd13e9bc7d6ae8881829a96e325cb,13543,12-billing-pricing-and-support/aws-support/02-support-plans.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",duplicate-family,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Systems Manager Session Manager.md,study-note,AWS Systems Manager Session Manager,204d53ef3e3ee3158a846ef7ca9a0072b2c0ca3e3b52f34431f53f14b49baf18,5854,10-monitoring-management-and-deployment/aws-systems-manager/02-session-manager.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Systems Manager.md,study-note,AWS Systems Manager,7c6190939a8e4ea4b988d42242188cb72a3024aaa9a55e35612df4e847a00b51,5772,10-monitoring-management-and-deployment/aws-systems-manager/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Trust & Safety Team.md,study-note,AWS Trust & Safety Team,f43f98c77d27110feb183d5efb1683f5828290e8a148a1dfe1261d87136b0314,8938,12-billing-pricing-and-support/customer-enablement/aws-trust-and-safety/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Trusted Advisor .md,study-note,AWS Trusted Advisor,a42f0492c52d818cc63692e4c578471f9bb80fa88768d1328e6bd72e7491bf74,7203,12-billing-pricing-and-support/aws-trusted-advisor/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS WAF.md,study-note,AWS WAF,bb44d434ac87a56d2cf17535eedde0a900b9a1265cf4f55c647f41ffdf8e1bb0,4975,09-security-and-compliance/aws-waf/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Wavelength.md,study-note,AWS Wavelength,db510575df7dae23df60aa081297e566859e34a29db8a79cc3e7ddae68cfee0b,5218,02-global-infrastructure/aws-wavelength/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS Well-Architected Framework.md,study-note,AWS Well-Architected Framework,67a13f455b1b6a63ba2a367a1a9e9be6f07bd05eb169d9ceae2d3a733f99d2b1,7352,13-architecture-and-design-patterns/aws-well-architected-framework/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/AWS X-Ray.md,study-note,AWS X-Ray,67a81d851f286d791f294572496c8d25808200416b894b2f27bda971fa280ff8,7148,10-monitoring-management-and-deployment/aws-x-ray/01-overview.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/copy paste ptompt Explanations .txt,study-note,copy paste ptompt Explanations,0e5c56ac90ce2118d1aef01e50875cda8aacf9f8501b9b692494791244d8f87e,889,docs/templates/aws-study-prompts/service-explanation-prompt.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,moved-to-documentation-template,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/S3 Storage Classes.md,study-note,S3 Storage Classes,fc1862b29a19cab5b7e28199c0174ed9868654a078d0f4ee78f3f5a542b1df63,9693,05-storage/amazon-s3/02-storage-classes.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/Service Control Policy (SCP).md,study-note,Service Control Policy (SCP,54bd2bc5873f366a99f8137a4f7bf473c207c3a88a02e4bfc54945f8876cd883,14959,03-identity-governance-and-organizations/aws-organizations/02-service-control-policies.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/VPC Endpoint Services.md,study-note,VPC Endpoint Services,51a46a0230d2cc7c20189b7095700657e6ee222e1b5377cbf038b936569bb29b,7018,07-networking-and-content-delivery/amazon-vpc/04-endpoint-services.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
a) Service Explanations/VPC Peering .md,study-note,VPC Peering,b179d848afbbb7f7633aaa33bf4495330231e6002425b946ce5f3c1d6e95b354,5845,07-networking-and-content-delivery/amazon-vpc/05-vpc-peering.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
b) Service Comparisons/Amazon CloudFront vs AWS Global Accelerator.md,comparison,Amazon CloudFront vs AWS Global Accelerator,0e9fe03af11d81ae93cb881c83c6da719a165282e0de483938a516f8865e4954,11528,15-comparisons-and-decision-guides/networking/01-cloudfront-vs-global-accelerator.md,"Reviewed for definitions, features, examples, comparisons, exam tips, and architecture details.",phase-3 canonical overlap,merged-and-removed,verified,Pre-consolidation hash; checkpoint commit 70818e2 preserves the exact source.
